date,observed,trend,seasonal,resid
2026-04-07,1.0322222222222222,0.6579274452345968,-0.22410335589031724,0.5983981328779425
2026-04-08,1.648,0.6580814404410159,0.2822574861465513,0.7076610734124328
2026-04-09,0.4270833333333333,0.6557688054750588,-0.1962352533079143,-0.03245021883381116
2026-04-10,0.7281481481481482,0.6497951155754667,0.05861640968999944,0.019736622882682076
2026-04-11,0.9060931899641577,0.6416038950714753,0.24390592214441534,0.020583372748267048
2026-04-12,0.5867383512544804,0.6310873218962149,-0.07392792462196265,0.02957895398022814
2026-04-13,0.4397849462365591,0.618547834993134,-0.11101810261340139,-0.06774478614317359
2026-04-14,0.40698412698412695,0.6053651170945065,-0.23186313240596884,0.03348214229558932
2026-04-15,0.4869731800766283,0.5920210643663195,0.4091601167530569,-0.5142080010427481
2026-04-16,0.35912698412698413,0.5785901437632521,-0.23206610730424446,0.012602947667976427
2026-04-17,1.0955555555555556,0.5650480761144744,-0.026036781648605536,0.5565442610896868
2026-04-18,0.7255144032921811,0.5513169808984458,0.19083649522841273,-0.01663907283467747
